round_id,scene_id,qx,qy,qz,qw,x,y,z,width,score,label,integration_time,planning_time
0,14b7c26eb6a7451aa6a9206aefcb2a6c,0.9046055063895714,-0.021344879607653713,-0.3395894760368995,-0.2567338343288355,0.1425000021234155,0.1350000020116568,0.14999999608844522,0.04604401588439942,0.924474,1,0.0025217533111572266,0.2351090908050537
0,33c8363f0faf4ef781dfdb7baaefab99,0.9981341125322646,0.06100491662210305,0.0012843981080675432,-0.002245855930093121,0.18749999552965166,0.1425000021234155,0.12000000178813935,0.050270980596542364,0.98729795,0,0.013510704040527344,0.022162675857543945
0,e1635eb92dc84daca673dbf89c0854c4,0.9299651498419826,-0.36695385429340477,-0.015412615801194853,-0.01649667156605361,0.19499999731779102,0.1425000021234155,0.12000000178813935,0.05122532844543458,0.9903874,1,0.0025343894958496094,0.02772998809814453
0,bcad2adf1aaf4323867ac1d830ff26d7,0.8796613448889269,0.21616867755959593,0.41713155418401715,-0.07394787119563473,0.05999999642372132,0.1125000022351742,0.12000000178813935,0.04822793751955033,0.97599286,1,0.002391815185546875,0.025551795959472656
0,8f2874cd3f2343bea7d55682aa6de9a9,0.7690773836074702,0.1134876554800224,0.6197902861106204,-0.10724053021153522,0.09750000089406968,0.2174999982118607,0.0900000035762787,0.04811272323131562,0.81745636,1,0.005828857421875,0.02480340003967285
0,a5b574b8b7774dbd9a4cf3061ec783b2,0.996732781802658,-0.08030757656667005,0.00763483214690868,-0.004020468133423539,0.1799999959766865,0.239999994635582,0.12000000178813935,0.05240968018770219,0.9902909,1,0.005697011947631836,0.025181055068969727
1,5f9d096f3b7343e9a2a0825c7b3d405b,0.4510292712215498,0.8919686085634009,-0.016125628736641993,0.026543585603234193,0.1350000020116568,0.12750000134110454,0.14999999608844522,0.043820603191852575,0.9722473,1,0.005919933319091797,0.02297806739807129
1,39665bcd039941ff85e03992243378ee,0.9830268862663725,-0.12766845063486765,-0.10747438281271696,-0.07621131562280267,0.16499999687075617,0.02999999821186066,0.12000000178813935,0.0482242226600647,0.96739197,1,0.002447366714477539,0.025738000869750977
1,bc267e6eea074fe09f7384544f38e314,0.9955230406851376,0.09442932952700495,0.0031440537585822243,-0.002663102713244061,0.1799999959766865,0.22499999552965166,0.12000000178813935,0.04927037805318833,0.98320943,1,0.0026330947875976562,0.0261232852935791
1,c154ac38c6384cecb0ae4f0f7e4af664,0.7407546518666138,0.6713540444585744,0.013909567852027457,-0.019308460561530932,0.02999999821186066,0.0900000035762787,0.12000000178813935,0.03031047731637955,0.97998613,1,0.002351522445678711,0.0256805419921875
