round_id,scene_id,qx,qy,qz,qw,x,y,z,width,score,label,integration_time,planning_time
0,e25327aff4a74ce3bd48ae483b191342,0.8183773214943773,0.5034696493583702,0.21233831488643434,-0.1780149203573617,0.20999999642372136,0.1350000020116568,0.12750000134110454,0.04585990905761719,0.84206736,1,0.0023403167724609375,0.024364948272705078
0,137a735b59c44dbd911ff4f264e66266,0.9315221978720378,-0.3631489007326122,0.006908647770194882,-0.018480837489974814,0.14999999608844522,0.0900000035762787,0.12000000178813935,0.051970531046390545,0.9917056,1,0.002381563186645508,0.022421836853027344
0,9f0b02baa3094e72a78e9ebe9b34a034,0.9827324681954205,0.17673073590166344,0.05406025388246172,-0.008979526288028119,0.23249999284744266,0.239999994635582,0.1125000022351742,0.04730979055166245,0.925301,1,0.002412557601928711,0.022572755813598633
0,4be8bf6ba208453d85f26b864f1d02d0,0.6533102303063912,0.7570575967346822,-0.000548341769614457,0.007016945533553726,0.1350000020116568,0.2174999982118607,0.12000000178813935,0.05057800859212876,0.96915466,1,0.0025060176849365234,0.02235245704650879
0,8f4b3942fcd748d38755841d597e21b1,0.7882326621444874,-0.5408898850102626,-0.22415221807089833,-0.18942857692569978,0.17249999642372135,0.12000000178813935,0.1125000022351742,0.044179724156856545,0.94607866,1,0.0025200843811035156,0.024669647216796875
1,7a430f1a76a041638e9eb1e46ee7be5e,0.7963186852265148,-0.6030772141893006,-0.022257217449144943,-0.04097610957873941,0.1799999959766865,0.10500000268220903,0.1574999962002039,0.034244357049465185,0.9844852,1,0.0035469532012939453,0.022327661514282227
1,43b9ab8dbea14a62914e81283c8f3c4e,0.9191357305579186,0.2728157285731548,0.273031437778189,-0.07883477049903112,0.052500003576278695,0.1425000021234155,0.12000000178813935,0.04984440654516221,0.980347,1,0.0026519298553466797,0.024828433990478516
1,2e8738d933644b4e935c5784dfdeeca3,0.9521179183294302,-0.3047558660178443,0.011476586553630985,-0.021531829574454348,0.17249999642372135,0.14999999608844522,0.12000000178813935,0.034244357049465185,0.9691526,1,0.002399444580078125,0.024445056915283203
1,d0749723f13b49ab98e994ddefde3ffa,0.8144401898962884,0.374085992163238,0.4212588067189733,-0.13888075932486169,0.07500000000000001,0.19499999731779102,0.10500000268220903,0.037037611752748494,0.9684512,1,0.0025174617767333984,0.024975061416625977
1,e3aa9813ceb7419c81d2b9d23ac882f9,0.9037683945378345,0.12467791608059592,0.40792681317840446,-0.035409340101390845,0.12000000178813935,0.037500000000000006,0.10500000268220903,0.04467728734016419,0.9383924,1,0.002366781234741211,0.02445697784423828
2,2cf60aa1a2ab4a6c876496a48097dfe4,0.9934811558509756,0.08848575472714612,0.06923390156462651,-0.01929069862697548,0.23249999284744266,0.1350000020116568,0.12000000178813935,0.03149506598711014,0.9755993,1,0.002371072769165039,0.02458643913269043
2,88a1206f72814e948279fb50426dbcbb,0.6106552752360721,0.7914210136294553,0.02390509716467804,-0.013470721644723387,0.12750000134110454,0.1425000021234155,0.1425000021234155,0.04416594207286836,0.9831214,1,0.0023870468139648438,0.02265453338623047
2,0200b66459394fe298101160179bc889,0.9618174260341554,-0.2736213029467132,-0.005513138845699193,-0.002868248741461822,0.2700000017881394,0.02999999821186066,0.1125000022351742,0.02988759353756905,0.9364725,1,0.0024149417877197266,0.02221369743347168
2,96251ef1900d41aeabca0f7ddd197e3d,0.8078197304450448,0.5535720630374081,0.15480473759499525,-0.13046358628501456,0.12000000178813935,0.09750000089406968,0.12000000178813935,0.04609529078006745,0.8475931,1,0.0025599002838134766,0.022846460342407227
2,37271d667d184dd4a063bf9612b827e8,0.825536968573118,-0.43495765607124415,-0.3047139574908552,-0.19091871321161094,0.09750000089406968,0.05999999642372132,0.1125000022351742,0.04768470078706742,0.99365914,1,0.0023658275604248047,0.02469325065612793
3,7a8f4aa1faaa46c8a03f02f16293ada1,0.9280542493383117,0.36504616397634926,0.05579724019783619,-0.04840740064866356,0.04500000178813935,0.0900000035762787,0.12750000134110454,0.03235674798488617,0.9653352,0,0.002414703369140625,0.024703264236450195
3,a3418533e88a45148f66d1dfc85385aa,0.990590868170528,0.10698655968879105,-0.08072989415994088,-0.02768198208295866,0.1425000021234155,0.20999999642372136,0.1350000020116568,0.0347310908138752,0.96451867,0,0.0023696422576904297,0.024830341339111328
4,4399e712100649ad8e6afffff7310810,0.8925965515533116,0.30132904943091793,0.31769076300014815,-0.10744663432876515,0.07500000000000001,0.08250000178813935,0.1125000022351742,0.0469234585762024,0.873194,1,0.0024144649505615234,0.02241826057434082
4,1ec00c5199ad485ba7700b09eb2e9be5,0.9248171422973135,-0.2708317629907236,0.23230874473778185,0.13189411126628534,0.202499994635582,0.1425000021234155,0.12750000134110454,0.03837508410215378,0.5101118,1,0.002365589141845703,0.022254228591918945
4,acdffe2efe3944a6886ec6b3c19539fd,0.8030533271276626,-0.035925516398141094,-0.5898657655736251,-0.07663608591883417,0.24749999642372136,0.202499994635582,0.08250000178813935,0.04673426449298859,0.55239624,1,0.002352476119995117,0.022191762924194336
