round_id,scene_id,qx,qy,qz,qw,x,y,z,width,score,label,integration_time,planning_time
1,b08b5e18df2647a68318f6cef8450d34,0.8404979119648788,-0.041162151891718214,0.5394679910328491,0.02903831753569551,0.02999999821186066,0.17249999642372135,0.08250000178813935,0.022291463613510136,0.8834024,1,0.002907991409301758,0.033258914947509766
2,6e95efb630a8482f845159d611970dd2,0.7740117545189891,0.5147676027282725,0.2792556072155937,-0.24069986474128655,0.1350000020116568,0.09750000089406968,0.10500000268220903,0.03709281831979752,0.8008936,0,0.0021746158599853516,0.03713417053222656
2,71ded64bbee1477e994664bdcf6a4440,0.8732107757526086,-0.16297968997712733,0.2321966854556445,0.3962641303826264,0.17249999642372135,0.1799999959766865,0.10500000268220903,0.040294370055198675,0.73395175,0,0.0020928382873535156,0.03260993957519531
3,569dd88772514f8c99f14e89e1e0795f,0.7836823369485763,0.3448269325877375,0.4764430465798854,-0.19984595237989528,0.022499996423721316,0.1574999962002039,0.0900000035762787,0.03259297907352448,0.83401746,1,0.0020601749420166016,0.037825822830200195
3,7260a12727b742c68f3489f54d0cb0ad,0.8403666622044051,0.1326313858963291,-0.520737506537007,0.07088891180055382,0.19499999731779102,0.2700000017881394,0.09750000089406968,0.036276923865079885,0.9727736,0,0.0020041465759277344,0.034195899963378906
3,ec5adf8c31e943f69e322ace0ede0df0,0.7536924888694337,-0.6489835136178153,-0.08544219746987292,-0.058886859022983615,0.1350000020116568,0.1425000021234155,0.1125000022351742,0.036266469955444344,0.85117114,0,0.002023935317993164,0.034162282943725586
4,62e493c5ff0b461c97c403533c074bcb,0.45451833054486684,0.8821695090982343,-0.07631603091014216,0.09677762056493064,0.1125000022351742,0.202499994635582,0.1125000022351742,0.037574668228626255,0.95356566,1,0.0022814273834228516,0.03556394577026367
6,72fc485dfa7548cebd64e143878a7a4e,0.7647311756260946,-0.5861338429724625,-0.2139423210792595,-0.16081676031770714,0.18749999552965166,0.01500000357627869,0.10500000268220903,0.03633203208446503,0.9189137,1,0.0030994415283203125,0.03255796432495117
6,4f380823428c4616bf89c83bb4dad484,0.8227452013014208,-0.2797539225081207,0.4713904842335246,0.1503964359647133,0.09750000089406968,0.18749999552965166,0.0900000035762787,0.03642063438892365,0.9733645,1,0.002101898193359375,0.030901670455932617
6,67e5758900f441668083ce60dc47ec40,0.9150095903624968,-0.2068708923999175,0.2866398904185179,0.1944208235842485,0.19499999731779102,0.1350000020116568,0.08250000178813935,0.03571457862854004,0.61842424,1,0.0019702911376953125,0.031017780303955078
