round_id,scene_id,qx,qy,qz,qw,x,y,z,width,score,label,integration_time,planning_time
1,c3cd9a1d6a074a1d80146ffff8de7728,0.8404971262679602,-0.04116459515142146,0.5394688781471457,0.029041114854285642,0.02999999821186066,0.17249999642372135,0.08250000178813935,0.022291418910026554,0.8833999,1,0.0028476715087890625,0.0327601432800293
2,75959b530b0948d48fbde448e9ab249d,0.7740117095585076,0.5147676324313035,0.2792556505989502,-0.2406998954630926,0.1350000020116568,0.09750000089406968,0.10500000268220903,0.03709281831979752,0.8008936,0,0.0021178722381591797,0.03489398956298828
2,d7e6321944794c108eb3716f3649452e,0.8629293652028992,-0.21991594642698942,0.2609896841193614,0.3726583850672343,0.17249999642372135,0.1799999959766865,0.10500000268220903,0.04030977040529252,0.7263732,0,0.0021452903747558594,0.03120279312133789
3,7888a0ea8ce1480e90b944c1cc12b55e,0.7836823530558229,0.34482688007041856,0.4764430563723553,-0.19984595648738618,0.022499996423721316,0.1574999962002039,0.0900000035762787,0.032592974603176124,0.83401746,1,0.001967191696166992,0.0325627326965332
3,7e7f1b9169d14fe6802a362f1474cffc,0.8403636588808946,0.13261705282925787,-0.5207487801762154,0.07086851258620529,0.19499999731779102,0.2700000017881394,0.09750000089406968,0.036277724057436,0.972771,0,0.0020978450775146484,0.03580331802368164
3,b3ad4afc45fa4ced9cddac8469f5211d,0.7545284537471323,-0.6461605351379286,-0.09459964071363657,-0.0649175114516734,0.1350000020116568,0.1425000021234155,0.1125000022351742,0.03635157197713852,0.8541766,0,0.00296783447265625,0.03301858901977539
4,438792007b21459c8f66d74c883faa1e,0.45451765435133856,0.882170182721831,-0.07631403570923657,0.09677622927794687,0.1125000022351742,0.202499994635582,0.1125000022351742,0.03757467716932297,0.95356566,1,0.0020515918731689453,0.03187155723571777
6,61ef44a145754df7a6fcd6e4d9057c07,0.764737174054828,-0.5861291633029648,-0.21393628182829844,-0.16081332613277094,0.18749999552965166,0.01500000357627869,0.10500000268220903,0.03633201643824578,0.91891545,1,0.0032320022583007812,0.03380870819091797
6,60253c357d394eccb79961b3c93d1e9b,0.8227356172147647,-0.279771927280189,0.47139406753732377,0.15040414210647884,0.09750000089406968,0.18749999552965166,0.0900000035762787,0.03642306178808213,0.97336155,1,0.002195596694946289,0.0328984260559082
6,74516a3242ec49be846a1b751022f540,0.9149380247800305,-0.20703291715441116,0.2867103194442235,0.1944812966594539,0.19499999731779102,0.1350000020116568,0.08250000178813935,0.03571457862854004,0.61844754,1,0.0030062198638916016,0.03475069999694824
6,52228e8d3fd5455fafa805874ac0649e,0.914757378608107,-0.05165488316156277,0.3988621566313978,0.0382059070686719,0.01500000357627869,0.05999999642372132,0.09750000089406968,0.03651084825396538,0.9712778,1,0.0034465789794921875,0.03064560890197754
6,68fb7b83825b434480b26d8da4aba612,0.8027735345141388,-0.48072135404293703,-0.30554667087142034,-0.17636004074107592,0.12750000134110454,0.037500000000000006,0.10500000268220903,0.03826627582311631,0.9217147,1,0.0020644664764404297,0.033364295959472656
